42.983,8.18e-05,0.0019175
34.919,0.00015885,0.0012349
26.205,0.00031823,0.0022829
16.401,0.0018432,-0.0041103
10.017,0.0052867,-0.0017312
44.021,9.2139e-05,0.0020767
42.82,0.0014554,-0.01163
30.764,0.00054428,0.00053993
20.576,0.0012309,-0.00074209
10.351,0.003379,-0.0003813
48.527,0.00011384,0.00097986
42.402,0.00022385,-9.7771e-05
33.015,0.00047618,-0.0011674
22.894,0.0007225,-0.00025316
13.388,0.00143,0.0025878
7.8065,0.0024502,0.0080644
3.8753,0.019758,0.039123
50.163,0.00010396,0.0011658
45.953,0.00013518,0.0011372
36.284,0.00028364,0.00028576
25.95,0.00045839,0.00012195
17.192,0.00094963,0.0013416
10.218,0.0014648,0.0054272
6.397,0.0022593,0.013728
45.983,0.00019346,0.00035937
34.099,0.00033776,0.00040518
24.49,0.00068703,-0.0008647
15.423,0.0012892,0.00040689
9.401,0.0033545,0.002369
6.8896,0.0026728,0.012775
42.983,8.18e-05,0.0019175
34.919,0.00015885,0.0012349
26.205,0.00031823,0.0022829
16.401,0.0018432,-0.0041103
10.017,0.0052867,-0.0017312
44.021,9.2139e-05,0.0020767
42.82,0.0014554,-0.01163
30.764,0.00054428,0.00053993
20.576,0.0012309,-0.00074209
10.351,0.003379,-0.0003813
48.527,0.00011384,0.00097986
42.402,0.00022385,-9.7771e-05
33.015,0.00047618,-0.0011674
22.894,0.0007225,-0.00025316
13.388,0.00143,0.0025878
7.8065,0.0024502,0.0080644
3.8753,0.019758,0.039123
50.163,0.00010396,0.0011658
45.953,0.00013518,0.0011372
36.284,0.00028364,0.00028576
25.95,0.00045839,0.00012195
17.192,0.00094963,0.0013416
10.218,0.0014648,0.0054272
6.397,0.0022593,0.013728
45.983,0.00019346,0.00035937
34.099,0.00033776,0.00040518
24.49,0.00068703,-0.0008647
15.423,0.0012892,0.00040689
9.401,0.0033545,0.002369
6.8896,0.0026728,0.012775
