0.90234,0.62622,0.29147
0.81507,0.81123,1.138
0.75922,0.97529,1.5341
0.87965,1.1987,1.7628
2.0246,1.3662,0.99833
1.0315,0.37542,-0.016755
1.0612,0.48538,0.46181
1.1484,0.625,0.83531
1.3299,0.65467,1.2175
1.6633,0.7367,1.235
1.0961,0.13422,-0.32062
1.1676,0.29287,0.41766
1.2392,0.27367,0.57299
1.3509,0.27332,1.1524
1.5202,0.29112,1.2798
1.8396,0.26616,0.93427
2.1817,-0.038048,0.111
1.1694,-0.058469,-0.39113
1.2008,0.026878,0.19932
1.302,0.045204,0.34715
1.3928,0.030194,0.64909
1.5481,-0.047124,0.91089
1.7139,-0.13387,1.15
1.9548,-0.1967,1.1517
1.1606,-0.11851,-0.18954
1.2217,-0.17506,0.24051
1.323,-0.23789,0.37769
1.4661,-0.34784,0.67789
1.7104,-0.43511,0.86289
1.9111,-0.5695,1.2364
-0.90234,0.62622,-0.29147
-0.81507,0.81123,-1.138
-0.75922,0.97529,-1.5341
-0.87965,1.1987,-1.7628
-2.0246,1.3662,-0.99833
-1.0315,0.37542,0.016755
-1.0612,0.48538,-0.46181
-1.1484,0.625,-0.83531
-1.3299,0.65467,-1.2175
-1.6633,0.7367,-1.235
-1.0961,0.13422,0.32062
-1.1676,0.29287,-0.41766
-1.2392,0.27367,-0.57299
-1.3509,0.27332,-1.1524
-1.5202,0.29112,-1.2798
-1.8396,0.26616,-0.93427
-2.1817,-0.038048,-0.111
-1.1694,-0.058469,0.39113
-1.2008,0.026878,-0.19932
-1.302,0.045204,-0.34715
-1.3928,0.030194,-0.64909
-1.5481,-0.047124,-0.91089
-1.7139,-0.13387,-1.15
-1.9548,-0.1967,-1.1517
-1.1606,-0.11851,0.18954
-1.2217,-0.17506,-0.24051
-1.323,-0.23789,-0.37769
-1.4661,-0.34784,-0.67789
-1.7104,-0.43511,-0.86289
-1.9111,-0.5695,-1.2364
